time,x_t,phi_shaft,q_b0_m0,q_b1_m0,q_b2_m0,q_b3_m0,q_b4_m0,q_b5_m0,q_b0_m1,q_b0_m2,q_b1_m1,q_b1_m2,q_b2_m1,q_b2_m2,q_b3_m1,q_b3_m2,q_b4_m1,q_b4_m2,q_b5_m1,q_b5_m2
0.7011686143572621,0.0,0.13742280192302683,25.499990553343647,25.499990553343647,25.499990553343647,25.499990553343647,25.499990553343647,25.499990553343647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7345575959933222,0.0,0.15051068782045796,25.499990078951498,25.499990078951498,25.499990078951498,25.499990078951498,25.499990078951498,25.499990078951498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7679465776293822,0.0,0.16419347762231778,25.499989580736344,25.499989580736344,25.499989580736344,25.499989580736344,25.499989580736344,25.499989580736344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8013355592654423,0.0,0.1784711713286063,25.49998905750183,25.49998905750183,25.49998905750183,25.49998905750183,25.49998905750183,25.49998905750183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8347245409015025,0.0,0.19334376893932348,25.49998850799154,25.49998850799154,25.49998850799154,25.49998850799154,25.49998850799154,25.49998850799154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8681135225375626,0.0,0.20881127045446937,25.499987930885954,25.499987930885954,25.499987930885954,25.499987930885954,25.499987930885954,25.499987930885954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9015025041736227,0.0,0.22487367587404394,25.4999873247993,25.4999873247993,25.4999873247993,25.4999873247993,25.4999873247993,25.4999873247993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9348914858096827,0.0,0.2415309851980472,25.499986688276206,25.499986688276206,25.499986688276206,25.499986688276206,25.499986688276206,25.499986688276206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9682804674457428,0.0,0.2587831984264791,25.499986019788217,25.499986019788217,25.499986019788217,25.499986019788217,25.499986019788217,25.499986019788217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.001669449081803,0.0,0.27663031555933976,25.499985317730122,25.499985317730122,25.499985317730122,25.499985317730122,25.499985317730122,25.499985317730122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
